id,pokemon_id,back_default,back_female,back_shiny,back_shiny_female,front_default,front_female,front_shiny,front_shiny_female,gen_eight_front_default,gen_eight_front_shiny,created_at,updated_at
47,47,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/47.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/47.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/47.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/47.png,,https://www.serebii.net/swordshield/pokemon/047.png,https://www.serebii.net/Shiny/SWSH/047.png,2020-11-05 21:16:56.55469,2020-11-05 21:16:56.55469
48,48,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/48.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/48.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/48.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/48.png,,https://www.serebii.net/swordshield/pokemon/048.png,https://www.serebii.net/Shiny/SWSH/048.png,2020-11-05 21:16:57.475221,2020-11-05 21:16:57.475221
49,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/49.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/49.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/49.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/49.png,,https://www.serebii.net/swordshield/pokemon/049.png,https://www.serebii.net/Shiny/SWSH/049.png,2020-11-05 21:16:58.302607,2020-11-05 21:16:58.302607
50,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/50.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/50.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/50.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/50.png,,https://www.serebii.net/swordshield/pokemon/050.png,https://www.serebii.net/Shiny/SWSH/050.png,2020-11-05 21:16:59.088167,2020-11-05 21:16:59.088167
51,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/51.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/51.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/51.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/51.png,,https://www.serebii.net/swordshield/pokemon/051.png,https://www.serebii.net/Shiny/SWSH/051.png,2020-11-05 21:16:59.828613,2020-11-05 21:16:59.828613
52,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/52.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/52.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/52.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/52.png,,https://www.serebii.net/swordshield/pokemon/052.png,https://www.serebii.net/Shiny/SWSH/052.png,2020-11-05 21:17:00.562819,2020-11-05 21:17:00.562819
53,53,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/53.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/53.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/53.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/53.png,,https://www.serebii.net/swordshield/pokemon/053.png,https://www.serebii.net/Shiny/SWSH/053.png,2020-11-05 21:17:01.442898,2020-11-05 21:17:01.442898
54,54,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/54.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/54.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/54.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/54.png,,https://www.serebii.net/swordshield/pokemon/054.png,https://www.serebii.net/Shiny/SWSH/054.png,2020-11-05 21:17:02.248573,2020-11-05 21:17:02.248573
55,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/55.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/55.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/55.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/55.png,,https://www.serebii.net/swordshield/pokemon/055.png,https://www.serebii.net/Shiny/SWSH/055.png,2020-11-05 21:17:03.041646,2020-11-05 21:17:03.041646
56,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/56.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/56.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/56.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/56.png,,https://www.serebii.net/swordshield/pokemon/056.png,https://www.serebii.net/Shiny/SWSH/056.png,2020-11-05 21:17:03.85312,2020-11-05 21:17:03.85312
860,860,,,,,,,,,https://serebii.net/swordshield/pokemon/859.png,https://serebii.net/Shiny/SWSH/859.png,2020-11-05 21:42:56.332562,2020-11-05 21:42:56.332562
861,861,,,,,,,,,https://serebii.net/swordshield/pokemon/860.png,https://serebii.net/Shiny/SWSH/860.png,2020-11-05 21:42:57.382447,2020-11-05 21:42:57.382447
57,57,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/57.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/57.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/57.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/57.png,,https://www.serebii.net/swordshield/pokemon/057.png,https://www.serebii.net/Shiny/SWSH/057.png,2020-11-05 21:17:04.677509,2020-11-05 21:17:04.677509
58,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/58.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/58.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/58.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/58.png,,https://www.serebii.net/swordshield/pokemon/058.png,https://www.serebii.net/Shiny/SWSH/058.png,2020-11-05 21:17:05.436161,2020-11-05 21:17:05.436161
59,59,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/59.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/59.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/59.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/59.png,,https://www.serebii.net/swordshield/pokemon/059.png,https://www.serebii.net/Shiny/SWSH/059.png,2020-11-05 21:17:06.166119,2020-11-05 21:17:06.166119
60,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/60.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/60.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/60.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/60.png,,https://www.serebii.net/swordshield/pokemon/060.png,https://www.serebii.net/Shiny/SWSH/060.png,2020-11-05 21:17:07.021694,2020-11-05 21:17:07.021694
61,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/61.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/61.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/61.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/61.png,,https://www.serebii.net/swordshield/pokemon/061.png,https://www.serebii.net/Shiny/SWSH/061.png,2020-11-05 21:17:07.818695,2020-11-05 21:17:07.818695
62,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/62.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/62.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/62.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/62.png,,https://www.serebii.net/swordshield/pokemon/062.png,https://www.serebii.net/Shiny/SWSH/062.png,2020-11-05 21:17:08.727148,2020-11-05 21:17:08.727148
63,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/63.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/63.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/63.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/63.png,,https://www.serebii.net/swordshield/pokemon/063.png,https://www.serebii.net/Shiny/SWSH/063.png,2020-11-05 21:17:09.5504,2020-11-05 21:17:09.5504
64,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/64.png,https://www.serebii.net/swordshield/pokemon/064.png,https://www.serebii.net/Shiny/SWSH/064.png,2020-11-05 21:17:10.351732,2020-11-05 21:17:10.351732
65,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/65.png,https://www.serebii.net/swordshield/pokemon/065.png,https://www.serebii.net/Shiny/SWSH/065.png,2020-11-05 21:17:11.106569,2020-11-05 21:17:11.106569
66,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/66.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/66.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/66.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/66.png,,https://www.serebii.net/swordshield/pokemon/066.png,https://www.serebii.net/Shiny/SWSH/066.png,2020-11-05 21:17:11.806198,2020-11-05 21:17:11.806198
67,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/67.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/67.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/67.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/67.png,,https://www.serebii.net/swordshield/pokemon/067.png,https://www.serebii.net/Shiny/SWSH/067.png,2020-11-05 21:17:12.630298,2020-11-05 21:17:12.630298
68,68,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/68.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/68.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/68.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/68.png,,https://www.serebii.net/swordshield/pokemon/068.png,https://www.serebii.net/Shiny/SWSH/068.png,2020-11-05 21:17:13.401542,2020-11-05 21:17:13.401542
69,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/69.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/69.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/69.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/69.png,,https://www.serebii.net/swordshield/pokemon/069.png,https://www.serebii.net/Shiny/SWSH/069.png,2020-11-05 21:17:14.131171,2020-11-05 21:17:14.131171
70,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/70.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/70.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/70.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/70.png,,https://www.serebii.net/swordshield/pokemon/070.png,https://www.serebii.net/Shiny/SWSH/070.png,2020-11-05 21:17:15.014551,2020-11-05 21:17:15.014551
862,862,,,,,,,,,https://serebii.net/swordshield/pokemon/861.png,https://serebii.net/Shiny/SWSH/861.png,2020-11-05 21:42:58.527493,2020-11-05 21:42:58.527493
863,863,,,,,,,,,https://serebii.net/swordshield/pokemon/862.png,https://serebii.net/Shiny/SWSH/862.png,2020-11-05 21:42:59.614625,2020-11-05 21:42:59.614625
71,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/71.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/71.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/71.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/71.png,,https://www.serebii.net/swordshield/pokemon/071.png,https://www.serebii.net/Shiny/SWSH/071.png,2020-11-05 21:17:15.777566,2020-11-05 21:17:15.777566
72,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/72.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/72.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/72.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/72.png,,https://www.serebii.net/swordshield/pokemon/072.png,https://www.serebii.net/Shiny/SWSH/072.png,2020-11-05 21:17:16.750311,2020-11-05 21:17:16.750311
73,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/73.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/73.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/73.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/73.png,,https://www.serebii.net/swordshield/pokemon/073.png,https://www.serebii.net/Shiny/SWSH/073.png,2020-11-05 21:17:17.640939,2020-11-05 21:17:17.640939
74,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/74.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/74.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/74.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/74.png,,https://www.serebii.net/swordshield/pokemon/074.png,https://www.serebii.net/Shiny/SWSH/074.png,2020-11-05 21:17:18.492024,2020-11-05 21:17:18.492024
75,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/75.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/75.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/75.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/75.png,,https://www.serebii.net/swordshield/pokemon/075.png,https://www.serebii.net/Shiny/SWSH/075.png,2020-11-05 21:17:19.467451,2020-11-05 21:17:19.467451
76,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/76.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/76.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/76.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/76.png,,https://www.serebii.net/swordshield/pokemon/076.png,https://www.serebii.net/Shiny/SWSH/076.png,2020-11-05 21:17:20.343466,2020-11-05 21:17:20.343466
77,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/77.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/77.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/77.png,,https://www.serebii.net/swordshield/pokemon/077.png,https://www.serebii.net/Shiny/SWSH/077.png,2020-11-05 21:17:21.191881,2020-11-05 21:17:21.191881
78,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/78.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/78.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/78.png,,https://www.serebii.net/swordshield/pokemon/078.png,https://www.serebii.net/Shiny/SWSH/078.png,2020-11-05 21:17:22.007554,2020-11-05 21:17:22.007554
79,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/79.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/79.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/79.png,,https://www.serebii.net/swordshield/pokemon/079.png,https://www.serebii.net/Shiny/SWSH/079.png,2020-11-05 21:17:22.959367,2020-11-05 21:17:22.959367
80,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/80.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/80.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/80.png,,https://www.serebii.net/swordshield/pokemon/080.png,https://www.serebii.net/Shiny/SWSH/080.png,2020-11-05 21:17:24.388801,2020-11-05 21:17:24.388801
